product_id,product_name,category,subcategory,cost_price_cents,retail_price_cents,weight_kg,sku,created_at
PROD_00000656,Non-Fiction - Proactive regional workforce,Books,Non-Fiction,185,503,3.71,SKU-BOO-00656,2019-07-26
PROD_00000657,Men's Shirts - Quality-focused optimizing Internet solution,Clothing,Men's Shirts,399,681,0.53,SKU-CLO-00657,2021-12-24
PROD_00000658,Activewear - Right-sized asynchronous application,Clothing,Activewear,209,340,2.37,SKU-CLO-00658,2024-03-26
PROD_00000659,Fragrance - Digitized exuding budgetary management,Beauty,Fragrance,58,125,3.17,SKU-BEA-00659,2020-05-30
PROD_00000660,Headphones - Re-contextualized motivating protocol,Electronics,Headphones,205,534,3.98,SKU-ELE-00660,2022-03-26
PROD_00000661,Snacks - Enhanced methodical task-force,Food & Gourmet,Snacks,790,1110,1.53,SKU-FOO-00661,2023-11-28
PROD_00000662,Shoes - Diverse even-keeled frame,Clothing,Shoes,37,84,0.7,SKU-CLO-00662,2025-06-11
PROD_00000663,Kitchen - Streamlined regional hierarchy,Home & Garden,Kitchen,519,779,1.0,SKU-HOM-00663,2024-03-16
PROD_00000664,Dolls - Enhanced 5thgeneration intranet,Toys,Dolls,123,167,0.6,SKU-TOY-00664,2024-06-28
PROD_00000665,Activewear - Networked object-oriented paradigm,Clothing,Activewear,741,1029,1.57,SKU-CLO-00665,2020-01-30
PROD_00000666,Comics - Self-enabling asynchronous help-desk,Books,Comics,824,2239,1.29,SKU-BOO-00666,2022-01-02
PROD_00000667,Non-Fiction - Digitized needs-based database,Books,Non-Fiction,339,508,14.08,SKU-BOO-00667,2019-07-06
PROD_00000668,Non-Fiction - Configurable background time-frame,Books,Non-Fiction,340,468,4.03,SKU-BOO-00668,2023-05-17
PROD_00000669,Comics - Re-contextualized maximized methodology,Books,Comics,180,367,4.35,SKU-BOO-00669,2023-05-11
PROD_00000670,Puzzles - Profit-focused object-oriented help-desk,Toys,Puzzles,105,287,2.64,SKU-TOY-00670,2020-12-30
PROD_00000671,Comics - Customer-focused interactive initiative,Books,Comics,2204,3848,1.14,SKU-BOO-00671,2019-08-28
PROD_00000672,Organic - Multi-channeled analyzing benchmark,Food & Gourmet,Organic,169,340,1.25,SKU-FOO-00672,2019-05-21
PROD_00000673,Team Sports - Public-key actuating application,Sports,Team Sports,1934,2645,1.37,SKU-SPO-00673,2019-05-19
PROD_00000674,Skincare - Multi-layered even-keeled frame,Beauty,Skincare,170,350,1.99,SKU-BEA-00674,2019-03-11
PROD_00000675,Headphones - Ameliorated web-enabled circuit,Electronics,Headphones,682,1556,2.43,SKU-ELE-00675,2020-01-20
PROD_00000676,Outdoor Gear - Persistent leadingedge info-mediaries,Sports,Outdoor Gear,129,292,1.65,SKU-SPO-00676,2020-09-21
PROD_00000677,Lighting - Centralized bifurcated secured line,Home & Garden,Lighting,680,1268,1.23,SKU-HOM-00677,2025-02-23
PROD_00000678,Skincare - De-engineered directional attitude,Beauty,Skincare,291,534,0.91,SKU-BEA-00678,2019-07-24
PROD_00000679,Organic - Networked client-driven Graphical User Interface,Food & Gourmet,Organic,295,436,0.41,SKU-FOO-00679,2023-10-16
PROD_00000680,Lighting - Phased holistic array,Home & Garden,Lighting,742,1427,5.95,SKU-HOM-00680,2020-07-21
PROD_00000681,Sauces - Assimilated 5thgeneration adapter,Food & Gourmet,Sauces,252,370,14.96,SKU-FOO-00681,2021-09-08
PROD_00000682,Shoes - Extended human-resource installation,Clothing,Shoes,96,249,5.47,SKU-CLO-00682,2021-03-15
PROD_00000683,Cameras - Versatile national hardware,Electronics,Cameras,863,2539,0.47,SKU-ELE-00683,2023-09-07
PROD_00000684,Decor - Phased fault-tolerant encoding,Home & Garden,Decor,128,377,3.62,SKU-HOM-00684,2021-05-31
PROD_00000685,Laptops - Reduced zero-defect leverage,Electronics,Laptops,676,1872,4.59,SKU-ELE-00685,2024-07-28
PROD_00000686,Garden Tools - Stand-alone disintermediate neural-net,Home & Garden,Garden Tools,1067,2476,1.1,SKU-HOM-00686,2021-08-31
PROD_00000687,Non-Fiction - Future-proofed local productivity,Books,Non-Fiction,277,690,2.69,SKU-BOO-00687,2020-10-01
PROD_00000688,Shoes - Cross-group value-added solution,Clothing,Shoes,1316,2348,1.04,SKU-CLO-00688,2022-12-25
PROD_00000689,Fragrance - Quality-focused encompassing website,Beauty,Fragrance,653,1549,7.61,SKU-BEA-00689,2019-11-21
PROD_00000690,Decor - Multi-lateral motivating archive,Home & Garden,Decor,201,416,2.38,SKU-HOM-00690,2020-03-17
PROD_00000691,Decor - Networked discrete application,Home & Garden,Decor,1638,3471,0.66,SKU-HOM-00691,2021-03-14
PROD_00000692,Men's Shirts - Enhanced bi-directional conglomeration,Clothing,Men's Shirts,128,331,3.22,SKU-CLO-00692,2025-05-24
PROD_00000693,Bedding - Reverse-engineered asynchronous monitoring,Home & Garden,Bedding,276,491,4.75,SKU-HOM-00693,2019-08-14
PROD_00000694,Outdoor Gear - Diverse content-based installation,Sports,Outdoor Gear,328,603,2.01,SKU-SPO-00694,2021-12-23
PROD_00000695,Activewear - Ergonomic methodical challenge,Clothing,Activewear,738,2119,2.66,SKU-CLO-00695,2021-08-24
PROD_00000696,Shoes - Managed bifurcated array,Clothing,Shoes,1230,1716,1.54,SKU-CLO-00696,2020-07-13
PROD_00000697,Organic - Devolved radical protocol,Food & Gourmet,Organic,1156,2457,0.53,SKU-FOO-00697,2020-12-14
PROD_00000698,Action Figures - Programmable 5thgeneration synergy,Toys,Action Figures,504,1437,1.42,SKU-TOY-00698,2020-05-12
PROD_00000699,Furniture - Expanded web-enabled success,Home & Garden,Furniture,304,710,2.78,SKU-HOM-00699,2024-10-08
PROD_00000700,Lighting - Cross-group actuating collaboration,Home & Garden,Lighting,64,142,1.45,SKU-HOM-00700,2019-09-14
PROD_00000701,Coffee & Tea - Multi-tiered coherent emulation,Food & Gourmet,Coffee & Tea,108,186,3.67,SKU-FOO-00701,2020-07-30
PROD_00000702,Comics - Organic 4thgeneration hierarchy,Books,Comics,2360,4445,1.11,SKU-BOO-00702,2025-04-05
PROD_00000703,Textbooks - Automated human-resource toolset,Books,Textbooks,64,175,1.19,SKU-BOO-00703,2019-02-07
PROD_00000704,Tablets - Persevering systematic frame,Electronics,Tablets,184,414,3.79,SKU-ELE-00704,2024-09-03
PROD_00000705,Jackets - Realigned uniform conglomeration,Clothing,Jackets,1267,2755,2.06,SKU-CLO-00705,2020-02-14
PROD_00000706,Cycling - Synergistic grid-enabled complexity,Sports,Cycling,497,730,1.09,SKU-SPO-00706,2020-04-05
PROD_00000707,Organic - Distributed object-oriented complexity,Food & Gourmet,Organic,1020,1353,4.64,SKU-FOO-00707,2022-12-11
PROD_00000708,Jeans - Inverse executive website,Clothing,Jeans,694,2039,0.83,SKU-CLO-00708,2020-01-18
PROD_00000709,Outdoor Gear - Object-based global system engine,Sports,Outdoor Gear,1753,3402,0.8,SKU-SPO-00709,2024-01-07
PROD_00000710,Makeup - Triple-buffered systematic focus group,Beauty,Makeup,542,1260,0.1,SKU-BEA-00710,2020-07-22
PROD_00000711,Puzzles - Proactive homogeneous definition,Toys,Puzzles,783,1124,0.95,SKU-TOY-00711,2021-12-07
PROD_00000712,Comics - Compatible intermediate portal,Books,Comics,195,479,6.1,SKU-BOO-00712,2020-03-08
PROD_00000713,Furniture - Cross-group exuding hub,Home & Garden,Furniture,725,2091,0.21,SKU-HOM-00713,2019-02-25
PROD_00000714,Team Sports - Multi-channeled radical application,Sports,Team Sports,271,617,0.64,SKU-SPO-00714,2025-05-04
PROD_00000715,Nail Care - Expanded human-resource Graphical User Interface,Beauty,Nail Care,256,387,2.56,SKU-BEA-00715,2024-10-17
PROD_00000716,Outdoor Gear - Face-to-face heuristic synergy,Sports,Outdoor Gear,987,2259,0.17,SKU-SPO-00716,2023-10-18
PROD_00000717,Skincare - Horizontal cohesive database,Beauty,Skincare,993,2584,0.99,SKU-BEA-00717,2024-08-09
PROD_00000718,Children's - Organic cohesive extranet,Books,Children's,2182,4344,5.16,SKU-BOO-00718,2021-06-20
PROD_00000719,Jeans - Optional interactive knowledge user,Clothing,Jeans,2045,5717,12.72,SKU-CLO-00719,2023-06-13
PROD_00000720,Smartphones - Networked value-added capacity,Electronics,Smartphones,1009,2424,2.2,SKU-ELE-00720,2019-09-14
PROD_00000721,Fitness Equipment - Down-sized incremental standardization,Sports,Fitness Equipment,72,203,0.65,SKU-SPO-00721,2020-11-02
PROD_00000722,Lighting - Polarized human-resource archive,Home & Garden,Lighting,2509,5921,0.63,SKU-HOM-00722,2020-05-04
PROD_00000723,Nail Care - Proactive exuding project,Beauty,Nail Care,1010,1538,1.91,SKU-BEA-00723,2024-09-27
PROD_00000724,Children's - Organic optimizing access,Books,Children's,187,341,2.18,SKU-BOO-00724,2023-08-10
PROD_00000725,Furniture - Grass-roots heuristic system engine,Home & Garden,Furniture,836,1373,10.57,SKU-HOM-00725,2019-11-12
PROD_00000726,Puzzles - Managed composite system engine,Toys,Puzzles,142,403,4.35,SKU-TOY-00726,2020-03-09
PROD_00000727,Shoes - Digitized explicit success,Clothing,Shoes,748,1939,1.79,SKU-CLO-00727,2021-10-22
PROD_00000728,Laptops - Versatile composite solution,Electronics,Laptops,108,264,1.18,SKU-ELE-00728,2024-05-29
PROD_00000729,Cycling - Balanced high-level policy,Sports,Cycling,179,324,33.61,SKU-SPO-00729,2024-06-02
PROD_00000730,Cycling - Optimized empowering circuit,Sports,Cycling,820,1322,3.09,SKU-SPO-00730,2022-10-21
PROD_00000731,Team Sports - Multi-lateral executive portal,Sports,Team Sports,1179,3048,0.84,SKU-SPO-00731,2020-02-24
PROD_00000732,Jackets - Organized national application,Clothing,Jackets,558,1175,1.32,SKU-CLO-00732,2023-05-16
PROD_00000733,Laptops - Multi-tiered encompassing emulation,Electronics,Laptops,303,510,0.69,SKU-ELE-00733,2023-05-04
PROD_00000734,Laptops - Polarized attitude-oriented process improvement,Electronics,Laptops,48,112,0.15,SKU-ELE-00734,2021-04-23
PROD_00000735,Activewear - Streamlined hybrid analyzer,Clothing,Activewear,327,447,2.25,SKU-CLO-00735,2023-01-07
PROD_00000736,Fragrance - Team-oriented secondary core,Beauty,Fragrance,687,1274,9.8,SKU-BEA-00736,2020-03-09
PROD_00000737,Board Games - Implemented web-enabled website,Toys,Board Games,293,614,0.32,SKU-TOY-00737,2023-04-28
PROD_00000738,Bedding - Profound regional matrix,Home & Garden,Bedding,394,611,1.74,SKU-HOM-00738,2024-10-05
PROD_00000739,Smartphones - Face-to-face asymmetric benchmark,Electronics,Smartphones,335,996,0.81,SKU-ELE-00739,2021-08-21
PROD_00000740,Outdoor Gear - Optimized 6thgeneration capability,Sports,Outdoor Gear,292,483,2.78,SKU-SPO-00740,2021-09-03
PROD_00000741,Smartphones - Monitored homogeneous Graphical User Interface,Electronics,Smartphones,435,661,1.39,SKU-ELE-00741,2019-02-15
PROD_00000742,Non-Fiction - Front-line non-volatile portal,Books,Non-Fiction,307,505,0.42,SKU-BOO-00742,2022-04-08
PROD_00000743,Gift Baskets - Multi-layered contextually-based array,Food & Gourmet,Gift Baskets,1708,4453,0.62,SKU-FOO-00743,2020-02-21
PROD_00000744,Tablets - Cross-platform zero administration support,Electronics,Tablets,44,89,0.72,SKU-ELE-00744,2021-04-27
PROD_00000745,Nail Care - Sharable upward-trending software,Beauty,Nail Care,233,526,6.32,SKU-BEA-00745,2024-12-26
PROD_00000746,Sauces - Intuitive even-keeled workforce,Food & Gourmet,Sauces,168,224,6.01,SKU-FOO-00746,2019-09-04
PROD_00000747,Sauces - Enterprise-wide eco-centric ability,Food & Gourmet,Sauces,502,681,1.21,SKU-FOO-00747,2019-08-18
PROD_00000748,Team Sports - Cross-group grid-enabled adapter,Sports,Team Sports,435,895,5.63,SKU-SPO-00748,2021-03-02
PROD_00000749,Makeup - Synergistic user-facing firmware,Beauty,Makeup,2043,5492,1.39,SKU-BEA-00749,2020-09-28
PROD_00000750,Bedding - Extended scalable Local Area Network,Home & Garden,Bedding,2838,7960,1.19,SKU-HOM-00750,2021-01-07
PROD_00000751,Cycling - Seamless zero tolerance approach,Sports,Cycling,186,269,1.75,SKU-SPO-00751,2021-12-24
PROD_00000752,Board Games - Triple-buffered multi-tasking instruction set,Toys,Board Games,403,892,2.19,SKU-TOY-00752,2019-03-29
PROD_00000753,Gift Baskets - Reactive 4thgeneration moderator,Food & Gourmet,Gift Baskets,490,1397,0.95,SKU-FOO-00753,2020-12-13
PROD_00000754,Cycling - Profound disintermediate Graphical User Interface,Sports,Cycling,181,354,1.69,SKU-SPO-00754,2023-10-16
PROD_00000755,Board Games - Progressive transitional synergy,Toys,Board Games,756,2048,3.62,SKU-TOY-00755,2022-05-12
PROD_00000756,Makeup - Multi-layered heuristic middleware,Beauty,Makeup,317,484,1.88,SKU-BEA-00756,2024-04-20
PROD_00000757,Nail Care - Stand-alone directional interface,Beauty,Nail Care,138,398,1.72,SKU-BEA-00757,2022-11-06
PROD_00000758,Fitness Equipment - Fundamental fresh-thinking firmware,Sports,Fitness Equipment,305,786,2.7,SKU-SPO-00758,2020-08-23
PROD_00000759,Sauces - Sharable next generation knowledge user,Food & Gourmet,Sauces,148,429,3.21,SKU-FOO-00759,2023-02-08
PROD_00000760,Organic - Multi-layered well-modulated pricing structure,Food & Gourmet,Organic,1137,2785,1.55,SKU-FOO-00760,2019-08-02
PROD_00000761,Fiction - Organized object-oriented open system,Books,Fiction,2701,5179,1.03,SKU-BOO-00761,2024-10-22
PROD_00000762,Lighting - Visionary well-modulated structure,Home & Garden,Lighting,515,1490,1.99,SKU-HOM-00762,2024-10-09
PROD_00000763,Jeans - Polarized empowering challenge,Clothing,Jeans,450,795,0.33,SKU-CLO-00763,2020-11-28
PROD_00000764,Fitness Equipment - Monitored upward-trending frame,Sports,Fitness Equipment,469,874,1.34,SKU-SPO-00764,2022-05-27
PROD_00000765,Bedding - Diverse responsive paradigm,Home & Garden,Bedding,1315,3276,0.14,SKU-HOM-00765,2024-08-21
PROD_00000766,Gift Baskets - Stand-alone analyzing superstructure,Food & Gourmet,Gift Baskets,1287,3347,0.31,SKU-FOO-00766,2024-09-10
PROD_00000767,Makeup - Visionary exuding data-warehouse,Beauty,Makeup,359,1033,0.27,SKU-BEA-00767,2022-03-29
PROD_00000768,Outdoor Gear - Networked multi-tasking concept,Sports,Outdoor Gear,519,855,4.7,SKU-SPO-00768,2021-09-27
PROD_00000769,Haircare - Polarized fresh-thinking initiative,Beauty,Haircare,774,2056,1.67,SKU-BEA-00769,2019-08-25
PROD_00000770,Men's Shirts - Profound eco-centric paradigm,Clothing,Men's Shirts,129,329,0.47,SKU-CLO-00770,2022-04-19
PROD_00000771,Tablets - Proactive systematic moderator,Electronics,Tablets,1356,1909,2.69,SKU-ELE-00771,2023-01-21
PROD_00000772,Organic - Inverse analyzing workforce,Food & Gourmet,Organic,2286,4476,4.43,SKU-FOO-00772,2022-01-08
PROD_00000773,Dolls - Team-oriented local model,Toys,Dolls,1293,2302,2.74,SKU-TOY-00773,2020-10-08
PROD_00000774,Running - Stand-alone intermediate website,Sports,Running,116,210,1.37,SKU-SPO-00774,2020-04-17
PROD_00000775,Fiction - Polarized contextually-based task-force,Books,Fiction,56,166,2.08,SKU-BOO-00775,2019-04-22
PROD_00000776,Tablets - Intuitive discrete approach,Electronics,Tablets,819,1959,4.06,SKU-ELE-00776,2024-01-20
PROD_00000777,Cameras - Virtual multimedia benchmark,Electronics,Cameras,188,473,1.03,SKU-ELE-00777,2023-07-13
PROD_00000778,Comics - Managed multi-tasking ability,Books,Comics,537,1589,1.7,SKU-BOO-00778,2020-01-18
PROD_00000779,Laptops - Quality-focused impactful intranet,Electronics,Laptops,1872,3634,1.27,SKU-ELE-00779,2019-01-17
PROD_00000780,Gift Baskets - Programmable systematic time-frame,Food & Gourmet,Gift Baskets,209,556,0.33,SKU-FOO-00780,2020-05-07
PROD_00000781,Cycling - Right-sized empowering hub,Sports,Cycling,276,562,4.12,SKU-SPO-00781,2024-03-11
PROD_00000782,Bedding - Customer-focused bi-directional portal,Home & Garden,Bedding,532,1478,12.9,SKU-HOM-00782,2023-02-18
PROD_00000783,Textbooks - Face-to-face systematic complexity,Books,Textbooks,110,176,0.69,SKU-BOO-00783,2019-04-27
PROD_00000784,Fragrance - Horizontal incremental matrices,Beauty,Fragrance,189,550,4.32,SKU-BEA-00784,2023-04-28
PROD_00000785,Children's - Compatible secondary structure,Books,Children's,413,690,0.71,SKU-BOO-00785,2021-05-29
PROD_00000786,Building Sets - Stand-alone non-volatile pricing structure,Toys,Building Sets,298,552,1.88,SKU-TOY-00786,2024-12-02
PROD_00000787,Action Figures - Reverse-engineered coherent Local Area Network,Toys,Action Figures,741,1915,7.45,SKU-TOY-00787,2023-12-24
PROD_00000788,Running - Mandatory composite data-warehouse,Sports,Running,6412,12627,0.98,SKU-SPO-00788,2023-04-22
PROD_00000789,Board Games - Organic bi-directional adapter,Toys,Board Games,445,1038,1.62,SKU-TOY-00789,2023-07-07
PROD_00000790,Shoes - Advanced uniform circuit,Clothing,Shoes,173,355,0.27,SKU-CLO-00790,2020-10-05
PROD_00000791,Comics - Upgradable regional utilization,Books,Comics,1666,4268,0.85,SKU-BOO-00791,2022-09-21
PROD_00000792,Headphones - Multi-layered reciprocal project,Electronics,Headphones,82,138,0.25,SKU-ELE-00792,2019-12-02
PROD_00000793,Garden Tools - Networked content-based functionalities,Home & Garden,Garden Tools,100,139,2.53,SKU-HOM-00793,2019-05-27
PROD_00000794,Smartwatches - Compatible zero administration open architecture,Electronics,Smartwatches,222,401,3.79,SKU-ELE-00794,2019-05-02
PROD_00000795,Sauces - Pre-emptive grid-enabled knowledge user,Food & Gourmet,Sauces,304,640,1.32,SKU-FOO-00795,2019-03-22
PROD_00000796,Building Sets - Centralized high-level database,Toys,Building Sets,217,344,2.19,SKU-TOY-00796,2024-10-11
PROD_00000797,Dolls - Enterprise-wide 6thgeneration open system,Toys,Dolls,390,742,1.19,SKU-TOY-00797,2020-05-18
PROD_00000798,Comics - Universal dynamic implementation,Books,Comics,530,1049,3.46,SKU-BOO-00798,2020-10-29
PROD_00000799,Snacks - Compatible directional software,Food & Gourmet,Snacks,1174,1640,1.88,SKU-FOO-00799,2022-12-15
PROD_00000800,Sauces - Self-enabling 3rdgeneration architecture,Food & Gourmet,Sauces,441,1010,0.23,SKU-FOO-00800,2022-09-07
PROD_00000801,Board Games - Horizontal fault-tolerant workforce,Toys,Board Games,229,641,4.22,SKU-TOY-00801,2022-04-04
PROD_00000802,Jeans - Open-source even-keeled utilization,Clothing,Jeans,1112,1732,1.12,SKU-CLO-00802,2023-06-09
PROD_00000803,Shoes - Customer-focused regional matrices,Clothing,Shoes,178,412,0.46,SKU-CLO-00803,2024-06-03
PROD_00000804,Smartphones - Diverse tertiary open system,Electronics,Smartphones,78,189,1.06,SKU-ELE-00804,2023-07-31
PROD_00000805,Kitchen - Switchable executive archive,Home & Garden,Kitchen,1347,2711,0.25,SKU-HOM-00805,2020-04-03
PROD_00000806,Fiction - Switchable analyzing data-warehouse,Books,Fiction,1263,3147,0.47,SKU-BOO-00806,2022-04-27
PROD_00000807,Cameras - Optimized modular Graphic Interface,Electronics,Cameras,182,363,1.9,SKU-ELE-00807,2020-04-08
PROD_00000808,Organic - Progressive 24/7 info-mediaries,Food & Gourmet,Organic,270,582,2.07,SKU-FOO-00808,2021-06-30
PROD_00000809,Action Figures - Re-contextualized zero-defect success,Toys,Action Figures,161,211,2.24,SKU-TOY-00809,2021-10-22
PROD_00000810,Decor - Face-to-face coherent strategy,Home & Garden,Decor,559,1384,1.65,SKU-HOM-00810,2019-03-13
PROD_00000811,Fitness Equipment - Upgradable zero administration throughput,Sports,Fitness Equipment,2280,5527,0.82,SKU-SPO-00811,2022-12-21
PROD_00000812,Smartphones - Up-sized multi-tasking parallelism,Electronics,Smartphones,814,1111,1.56,SKU-ELE-00812,2022-04-08
PROD_00000813,Lighting - Future-proofed 6thgeneration archive,Home & Garden,Lighting,1136,2187,1.06,SKU-HOM-00813,2024-01-23
PROD_00000814,Smartphones - Cross-group logistical archive,Electronics,Smartphones,915,2712,0.32,SKU-ELE-00814,2024-07-15
PROD_00000815,Board Games - Ergonomic 5thgeneration system engine,Toys,Board Games,403,812,0.76,SKU-TOY-00815,2025-02-20
PROD_00000816,Sauces - Fully-configurable tertiary matrix,Food & Gourmet,Sauces,1191,2564,4.01,SKU-FOO-00816,2021-10-08
PROD_00000817,Fiction - Assimilated regional knowledgebase,Books,Fiction,849,2417,8.07,SKU-BOO-00817,2020-10-14
PROD_00000818,Board Games - Cross-platform multi-tasking firmware,Toys,Board Games,1701,4285,3.16,SKU-TOY-00818,2022-07-22
PROD_00000819,Dolls - Open-source logistical parallelism,Toys,Dolls,254,581,7.72,SKU-TOY-00819,2019-01-07
PROD_00000820,Fiction - Centralized neutral Local Area Network,Books,Fiction,70,185,1.8,SKU-BOO-00820,2021-06-23
PROD_00000821,Laptops - Phased tangible emulation,Electronics,Laptops,1147,3176,9.42,SKU-ELE-00821,2024-07-21
PROD_00000822,Furniture - Phased didactic productivity,Home & Garden,Furniture,572,1187,12.86,SKU-HOM-00822,2020-09-07
PROD_00000823,Fitness Equipment - Customer-focused intangible website,Sports,Fitness Equipment,300,632,0.29,SKU-SPO-00823,2024-02-17
PROD_00000824,Cycling - Re-engineered client-server knowledge user,Sports,Cycling,317,620,2.06,SKU-SPO-00824,2021-02-08
PROD_00000825,Nail Care - Monitored reciprocal concept,Beauty,Nail Care,5191,15279,1.8,SKU-BEA-00825,2025-04-08
PROD_00000826,Furniture - Pre-emptive fault-tolerant installation,Home & Garden,Furniture,212,526,1.08,SKU-HOM-00826,2023-04-16
PROD_00000827,Action Figures - Business-focused attitude-oriented analyzer,Toys,Action Figures,171,246,2.7,SKU-TOY-00827,2023-01-25
PROD_00000828,Nail Care - Ameliorated impactful productivity,Beauty,Nail Care,439,1214,1.72,SKU-BEA-00828,2022-12-11
PROD_00000829,Action Figures - Robust solution-oriented intranet,Toys,Action Figures,1313,2779,0.79,SKU-TOY-00829,2021-02-04
PROD_00000830,Headphones - Phased explicit application,Electronics,Headphones,3937,5578,1.61,SKU-ELE-00830,2020-01-19
PROD_00000831,Jackets - Adaptive radical solution,Clothing,Jackets,778,1738,5.5,SKU-CLO-00831,2020-11-18
PROD_00000832,Organic - Persistent analyzing architecture,Food & Gourmet,Organic,113,227,1.98,SKU-FOO-00832,2022-02-23
PROD_00000833,Men's Shirts - Profound didactic capacity,Clothing,Men's Shirts,2895,8083,3.09,SKU-CLO-00833,2019-02-16
PROD_00000834,Bedding - Multi-layered responsive service-desk,Home & Garden,Bedding,395,650,1.25,SKU-HOM-00834,2024-05-26
PROD_00000835,Haircare - Team-oriented zero tolerance infrastructure,Beauty,Haircare,174,470,2.59,SKU-BEA-00835,2020-04-08
PROD_00000836,Coffee & Tea - Multi-tiered value-added archive,Food & Gourmet,Coffee & Tea,137,307,0.49,SKU-FOO-00836,2024-02-16
PROD_00000837,Smartwatches - Quality-focused 24/7 implementation,Electronics,Smartwatches,931,1296,1.0,SKU-ELE-00837,2019-05-03
PROD_00000838,Activewear - Cross-platform 24hour moderator,Clothing,Activewear,512,1511,1.49,SKU-CLO-00838,2024-12-21
PROD_00000839,Building Sets - Mandatory zero tolerance encryption,Toys,Building Sets,569,1235,0.46,SKU-TOY-00839,2023-07-01
PROD_00000840,Sauces - Persevering 6thgeneration ability,Food & Gourmet,Sauces,1460,2619,0.72,SKU-FOO-00840,2021-04-20
PROD_00000841,Team Sports - Proactive analyzing adapter,Sports,Team Sports,180,377,2.25,SKU-SPO-00841,2023-05-05
PROD_00000842,Fiction - Cross-platform 24hour collaboration,Books,Fiction,1581,4360,1.88,SKU-BOO-00842,2023-12-09
PROD_00000843,Smartphones - Versatile client-driven capacity,Electronics,Smartphones,240,436,3.69,SKU-ELE-00843,2019-01-23
PROD_00000844,Sauces - Up-sized bifurcated concept,Food & Gourmet,Sauces,3512,5715,0.9,SKU-FOO-00844,2020-07-19
PROD_00000845,Fitness Equipment - Total hybrid open architecture,Sports,Fitness Equipment,734,1115,1.75,SKU-SPO-00845,2024-03-24
PROD_00000846,Team Sports - Extended reciprocal analyzer,Sports,Team Sports,160,289,0.84,SKU-SPO-00846,2021-08-22
PROD_00000847,Gift Baskets - Intuitive bandwidth-monitored synergy,Food & Gourmet,Gift Baskets,53,139,3.34,SKU-FOO-00847,2025-04-01
PROD_00000848,Sauces - Automated bottom-line archive,Food & Gourmet,Sauces,905,1902,5.42,SKU-FOO-00848,2021-09-22
PROD_00000849,Lighting - Virtual needs-based architecture,Home & Garden,Lighting,277,467,2.67,SKU-HOM-00849,2022-04-02
PROD_00000850,Sauces - Upgradable homogeneous open system,Food & Gourmet,Sauces,345,545,4.76,SKU-FOO-00850,2023-11-30
PROD_00000851,Kitchen - Exclusive encompassing success,Home & Garden,Kitchen,868,1619,1.7,SKU-HOM-00851,2021-04-05
PROD_00000852,Cameras - Reverse-engineered bifurcated ability,Electronics,Cameras,1108,3210,3.69,SKU-ELE-00852,2019-08-04
PROD_00000853,Building Sets - Multi-tiered maximized Internet solution,Toys,Building Sets,1371,2581,1.78,SKU-TOY-00853,2020-10-18
PROD_00000854,Makeup - Seamless multi-state matrices,Beauty,Makeup,124,369,0.59,SKU-BEA-00854,2022-01-18
PROD_00000855,Sauces - Cloned 6thgeneration budgetary management,Food & Gourmet,Sauces,1678,3565,2.11,SKU-FOO-00855,2024-06-10
PROD_00000856,Tablets - Horizontal reciprocal function,Electronics,Tablets,226,362,0.61,SKU-ELE-00856,2019-11-07
PROD_00000857,Sauces - Configurable attitude-oriented utilization,Food & Gourmet,Sauces,42,118,17.1,SKU-FOO-00857,2020-07-10
PROD_00000858,Jeans - Vision-oriented interactive emulation,Clothing,Jeans,124,258,1.18,SKU-CLO-00858,2025-04-23
PROD_00000859,Kitchen - Enhanced next generation collaboration,Home & Garden,Kitchen,501,1255,3.14,SKU-HOM-00859,2023-04-06
PROD_00000860,Fragrance - User-friendly coherent hierarchy,Beauty,Fragrance,151,448,1.63,SKU-BEA-00860,2019-02-21
PROD_00000861,Smartphones - Customizable non-volatile implementation,Electronics,Smartphones,369,511,0.48,SKU-ELE-00861,2022-09-23
PROD_00000862,Nail Care - Function-based zero administration challenge,Beauty,Nail Care,565,827,0.25,SKU-BEA-00862,2022-04-09
PROD_00000863,Decor - Reverse-engineered full-range middleware,Home & Garden,Decor,336,848,3.49,SKU-HOM-00863,2023-07-07
PROD_00000864,Lighting - Self-enabling human-resource capability,Home & Garden,Lighting,246,437,7.76,SKU-HOM-00864,2025-06-05
PROD_00000865,Smartwatches - Optional local circuit,Electronics,Smartwatches,115,185,0.79,SKU-ELE-00865,2020-11-02
PROD_00000866,Tablets - Customer-focused asymmetric matrix,Electronics,Tablets,412,563,0.31,SKU-ELE-00866,2021-02-16
PROD_00000867,Cameras - Ameliorated zero tolerance collaboration,Electronics,Cameras,51,68,1.19,SKU-ELE-00867,2021-04-11
PROD_00000868,Comics - Inverse eco-centric framework,Books,Comics,203,531,0.65,SKU-BOO-00868,2025-03-29
PROD_00000869,Children's - Right-sized human-resource functionalities,Books,Children's,159,243,0.86,SKU-BOO-00869,2024-02-04
PROD_00000870,Smartwatches - Inverse 5thgeneration complexity,Electronics,Smartwatches,317,664,3.04,SKU-ELE-00870,2023-03-10
PROD_00000871,Men's Shirts - Triple-buffered even-keeled support,Clothing,Men's Shirts,325,757,1.57,SKU-CLO-00871,2024-09-06
PROD_00000872,Garden Tools - Diverse transitional artificial intelligence,Home & Garden,Garden Tools,1053,2135,0.72,SKU-HOM-00872,2024-05-26
